,asin,awesomeness
1205,079289A831C3C32D2065D234473AEC6B,1
1206,079307FD3398B99DF320CCD26034C460,0
1207,0799DBB4EEA1834574146D18A5F3AC2D,1
1208,0799F900DE5328D5782B1330AD3312E6,0
1209,079A062FB1574AF39F80400AD933E53F,0
1210,079D23A2FE01313D87CB2E2790EAB061,1
1211,079E13EB39F95F690114CC18E1BB3035,0
1212,079EEFDB1D3E79AEE3E94B534B70FF86,1
1213,079F7312CC2D2BB419A33E55B57E3005,0
1214,079F7557F38BA276A9216C68EBAA2897,1
1215,07A3D53CBB188A02D8AED4578F21AC13,1
1216,07A3E942AF52C6DBD4F8413C69908F7E,1
1217,07A55E64ACB7B7AE1FAC535F5946D89B,0
1218,07A835334F9AE2ECFB882077374D901F,0
1219,07AB6C92BA97FC337703DDE099C1CC90,0
1220,07ADC688D6B1B3BE74F1F4C835C18444,1
1221,07AE10DFF70489EE82ABCAFABAC1595D,1
1222,07AEBFE72B92997AFCA89214ED2DD8CF,1
1223,07AF5801F322E67F451BDB27199D0FB1,1
1224,07B26101522937A99D12D91B5241150F,0
1225,07B80D7603A308A2CDA4D964C5446220,0
1226,07BB672C952D2D8C83D62375960C84CF,1
1227,07BCA0F006FC5D11E96CC0AEA325A228,1
1228,07BDC25B91D74A849A4612EC45461ABF,1
1229,07BE4F9ADFCBF8F16EB9D9E4FCD2C491,1
1230,07BEBF824D54706E17E3B67866DCF6FD,0
1231,07C4B23E0D18FD425ABC267A6C5920D1,1
1232,07C535EDD06A288416FA8A688B6CF0E8,1
1233,07C59EEF83418CCBFADDA5F7E83311F0,1
1234,07C63E6BC74782A575EA2B1D6261144C,0
1235,07C97530681CF048403408F09F533A21,0
1236,07CDE12FB9D91658984970164F41E115,0
1237,07D8A71E0388FE906434A6726F5197F0,1
1238,07DA322AE55012087AE55F2A80CA24E4,0
1239,07DFC384D948E8F25C7036994B0C737D,1
1240,07E0E832E66452BD00F6EC0C2F8581BA,0
1241,07E2A60EA4DFFB9C795A0CB45E9A5794,1
1242,07E3650613662FA187EB7B0133CDFA13,1
1243,07E582D1E0BAEA7D9A4C689C08F33116,0
1244,07E5AFF34D395ED00A8B9F5A103519DE,1
1245,07E8C757E880B46523C359C9F6FA0D04,0
1246,07E95FB0207CBE03FC0555D7298B619B,0
1247,07EA7B40FCF6170FE5BEC67727147B2A,1
1248,07EDB7C606D0390B801247422D1AB9D9,1
1249,07EFAD48727AF297A5A97A838A3916E2,0
1250,07F021A99CD03B2CD11F2B9C1323159A,0
1251,07F2AD26EEA33A1CDE3E189D5C638B01,1
1252,07F346EB872748566658FF671FA78379,0
1253,07F4110F159D966D8DE9032F8CEF1889,0
1254,07F55CC677828FF9BCDEC82348BD871F,0
1255,07F6895E4B2D6B1914E656799FAE8A82,0
1256,07F794748D1F17782EA6FEB7E4C65D16,1
1257,07F8F5DF4D693C75BFBC074406278E66,1
1258,07FB97A8EE60D9CCD53EA945A60237BA,0
1259,07FBC5EC00333A81688F85736A34D002,0
1260,07FCDCE0539FD47D192F78FC4B5E0725,1
1261,07FD2E959FCC05AD7C28AFB7A44303E7,0
1262,07FD5323CCD39F4FE3D0789CB0837525,1
1263,08020901C153384B13478AAEC6EDB2DB,0
1264,0802CF91A6B0CFFB0B1382CEF91A53A4,1
1265,080719FF1B4A391B755AA54D78C5DF35,1
1266,08081A2D23F1D1A68936207519B4A195,0
1267,080A8A683428971965BB1467307BD0A5,0
1268,080AB0AE5C17446A418251159BA424A0,0
1269,080ACD840D7FB22BFA505B58D7589C6A,0
1270,080B2E2C0B9344CD012728F0874C2731,0
1271,080D9FD8631C69815BA389EE459B802F,1
1272,080E6210DD23CFE6E7278C59A9C7FD3E,0
1273,080F010B2771F3C8C16E97746226CDA2,1
1274,080F6B5EDB373280DA842B61F714C580,1
1275,0810409E3F02F4B1EFC738F4A76310C7,1
1276,081138F72824C63B89E6D3F5C496A713,0
1277,0812E7440D282B8FF41A87B2FB167F33,0
1278,08192EB9B2C70A90D8FA971D687762B2,1
1279,081B3905A8C77B0C5B048E16BDFB8444,0
1280,081BB58BE9FA0C1B53B41375259F6FE5,1
1281,081BE05240DF79EF1035707CDBAA75CD,0
1282,081CC08EC2E4F70EA6C5B57A946903A1,0
1283,081EA24044438D2EE6320897F628BAC2,0
1284,0820BF6499AB1529687CDA9F9AD4D2A2,1
1285,0822A315061EF25BD96B4EE077B5AD46,1
1286,0822F4F7C33477114A21AA3D82F5C332,1
1287,0823DD534048EBBEDB6D061BDEF15E7C,0
1288,082B5D48094C4FCEF46D5B785DB24552,1
1289,082CBBB65FC372C4199384C09DA7AEC8,0
1290,082D2C6D806E85EF589C989D1D3B8CCE,1
1291,08300A7F22A216678F1B6ADBA585049E,1
1292,0831A8835C4697C5120A6F834799FC3A,1
1293,0833C73543799C46B055EDED30767C7C,0
1294,0835162922F0F1788321E5FF08543E9B,0
1295,0835D65433EAA041871FF98464614AB3,1
1296,0835EA0B26F4B41B1F027496D460613F,0
1297,0837C37FD81E536AAD115AA2A37370A6,0
1298,08388C6DCF861E324926AD0B78EA2EA1,1
1299,0838B800360BCBEF4DB04767E81BA086,1
1300,083AC88326B4C6CACDE5B12BE35DB585,0
1301,083ADD20C3186CEE38FBBABD61E5F50A,1
1302,0841B7F36F6CD536B3C9115E7ED5444A,1
1303,08423A07B496D68B8B7204EB44DEE684,0
1304,08431C4557CDFE4AA6CDCF5E5E1E98E6,0
1305,0845F7D0A89F2E7F88C1C9E4BAFF2A84,0
1306,08493D8794FFF3AA417280C6E6FC9B77,1
1307,084C6ACA016BEEEA9B7FB32FFAD99E1C,0
1308,084D908CBEC57E41B3BCFB0436CFD4FF,0
1309,084E241C4310F996EDA5481AFC3BFA24,1
1310,084F082BE8713C78629FD616CDB74D5F,0
1311,084FE43A24A04F05E916AAFECC2A6429,0
1312,0850ECFBBAAEA29D7F8854ABC09D709A,1
1313,0851A41308F7AC5D756118F2B21C6CA4,0
1314,08533B248CEAC7E6057DF811CB23FE37,1
1315,08548EB7CB1349C1E36D959082C7E5EF,1
1316,0854CC31720609B0E30984084E8F5E69,0
1317,0855569AF8EDF207DE3C56E6559D9677,0
1318,08562781281A277D5053E3E5733A69BE,1
1319,0857CAFD3BB594290B48A3EB2736A99F,1
1320,08584FFAB2386792596F56EAC08AA4BF,0
1321,085A243929D9F24C026492F985626B71,0
1322,085C7975F593E6F4569226CE71265065,0
1323,085D8438F69E0F4C59A8A6C19AF28EC9,0
1324,085DA7264BC144A683623719B81CEED8,0
1325,085DAC9ED3FEF0B6B731390E91C0194E,0
1326,085E99E6C811BFCB2A62682009F0ED99,1
1327,085F806A67E6DFD39422F0FEDB8FDAB0,0
1328,08605899B75A0BED825DDC61367CD262,0
1329,0865A5F96ABF295698E12CE3F0152A8B,0
1330,0865E17BB457A53EDE76BBA6FFB32496,1
1331,0867F8E98BF1CEC818BE566C4E4CA9B7,0
1332,0868C8C78EA5E273B07E273BA3E83950,0
1333,086C60890F732DFB75FCDD589B5E83E0,0
1334,086F8F7BC69CCA51EFE88D2C27DFD0EC,0
1335,0870A7EB94277E9EA94FB52CD15DA18F,0
1336,0871BD7A646C24FCD9EA089AFCFBA97F,1
1337,0871D5FD30F184AEAD9FC06921A9156F,1
1338,0874B840AC596E051CD46280399A3906,0
1339,087732EE81863B871D7274AA9EFFF3D8,1
1340,0877B8A751C2C7C8B99821632BA81DA0,0
1341,08783EA8FFD957083E123BBC4F6067F7,1
1342,08802A825B912C39C007D17E345F2F26,0
1343,08832EA13F21765BAA095B1F7D803BCB,0
1344,0883F814D0B8F5FF5B93E4942516F6EB,0
1345,08851ECBDF2E040C8004D0F49DA80D98,1
1346,08859307D3DFBF48E0F7B183A8D0EFE7,0
1347,0885D85978DEEAA20687F39437EE0340,1
1348,08886BFAA66414BFBD5AFFA0B901F1D3,0
1349,0888CFD10F803E9B8334C0F394C194E8,0
1350,088A80446CF331D88D1351517CFAB644,0
1351,088ADD13669AC15DEFB1EBE40C38FFED,0
1352,088AE49F3D4778097EECB8A729FB3D11,1
1353,088AF2A019578F2ADF7F120BA938BD1F,0
1354,088C15AC256C3CE504C1488AA816F9ED,0
1355,088C4BB317CD890DA0B037A6493BD1EF,0
1356,088D466304E9FC6E32B824F1DC04B7D5,1
1357,088D83109CFDC73EEEB865AA9E49CECD,1
1358,088EB91FDF4EB2913C9606A392FCE356,1
1359,088F0E8B4E7250A787AFEB0E5463835B,1
1360,088FC9745C9B9DFB3A8900A7860DFB00,1
1361,0890D5D68D0D06CDF9D5EB6B9018B0BA,0
1362,089491874D6FED29963C2C2E2B04ED27,0
1363,0896958AE96BD18288A2D17E90156429,0
1364,0897349E9CE03AE6961F03303CCE5056,1
1365,089A0CEED8734F1B57487683DC5BCBC6,1
1366,089BEFDCD34D560206FA6DD8599741E2,1
1367,089D39552DDED2BA6F1B755129B0583B,0
1368,089DB5C8FB27ADF30BB2499B579991A3,0
1369,08A0211661F6DCD789B643031732194B,0
1370,08A1E7D889DA0AF6A2AD39F7C926C983,0
1371,08A3F45D3AAC63B2A8E7EF7A350EC58C,0
1372,08A9BCF131D98B38594DC553167839B7,1
1373,08A9FC5350009A1B71DBBB940C4B5934,1
1374,08AA2A0490B67DAE8A60E115D6645C43,0
1375,08B03A3EF5244C0AA19253A89E16FD56,0
1376,08B106F35D95579C2799478D2B16A897,1
1377,08B30AC5E692DC7CA92BCD8211DF0C15,0
1378,08B7A2539EB500EE1441D78EB7925E87,1
1379,08B7C8E2FB530015C6AB9F74640965F2,1
1380,08BA88C1C39E8C6C8CBC0B69C836725F,1
1381,08BB64AD169730FC882DBA1399752557,1
1382,08BBA7D198909AD585B4608C08957BDF,1
1383,08BC1CC77004CEF02F9CF744B8D879D8,0
1384,08BD4E992D0C9D61C747C37CE8ADF392,1
1385,08BE418B67758A2ED1ADD18016042858,1
1386,08BE6E60ED7D6FFDBB708BE6C9C8B03D,1
1387,08C52E66C7ADAD8FCC5559CDF9E234AC,0
1388,08CA5931D38DDE3F6EE75A3760AAE388,1
1389,08CD105652ABF683935D451D86ABC75A,1
1390,08CD88F384EB68D8F777763D49690F70,1
1391,08CEEB1D644C26FA38EC49230A1794DC,1
1392,08D067451C499847DE6D19F6052C3228,1
1393,08D1EC6256510EFD931151BD78229AB5,0
1394,08D303675D791DF15EBFCE9AFB378948,1
1395,08D315A2DC3C176A5B10104805BC2378,0
1396,08D62442F55A747079FF7737B4D90A59,1
1397,08D86545D56A7C392B81B96F73DA85C0,0
1398,08DEDDA1238374F3A9A9EC052DC5FA17,0
1399,08DFD8FE16DF9AC13AD6BCF8B2BFC774,1
1400,08E298CC24C3B3B1A9AB56F1DD6267AB,0
1401,08E424F09BC2FAAFF2AF5529BFEB8B43,1
1402,08E537799C391FC2FFEA362FC39B8E3A,1
1403,08E53BED8AA7F76132EF155583C98BE0,1
1404,08E68487E486AE800E95CF8D0CF889A3,1
1405,08E68823ED2A350D6DC9F03B6A7CECF0,0
1406,08E691ECAA916FE49A21E0DC726F204F,0
1407,08E720672F647A9C934440B4A4872B59,1
1408,08E826E098C17124530DAAC081519091,1
1409,08EA92BBDA013562505A05C0FF480504,0
1410,08ECB739B5024FD48F8E486F4F77C078,0
1411,08F0BB0519B3BD6CD3F26F1BD66633B0,0
1412,08F13F4BFDE37F42C6DC54AF213AE16E,1
1413,08F2498E555BEAF9A39FF541B62760E2,0
1414,08F425FEDD6526C26D12E4B28DF14AFD,0
1415,08F4F7E7130A4DA6399A87F8CC0F4ED8,0
1416,08F5A30E23EBBE537641F3D370008E8D,1
1417,08F6405EECFE78C77E31CCA2F39945C4,0
1418,08F6A938F8230CD90C287168AE274560,1
1419,08FBA861A53D02B897124E6929A17547,1
1420,08FBB4A2190EE1F288E773A6E5D402A7,1
1421,08FC8CF215F03344ED7C13C2257E8348,0
1422,08FD700E948241EC6D7E18402548E679,1
1423,09009E03173C14E0A55CB81B16D8BA11,0
1424,090121BC78CD7393F4FB1D39817AF807,0
1425,0902E94C248E9FACDD83EA7F488EBB3C,0
1426,090372D2DBE3DBF58C14CDB47A15296C,0
1427,0904AE769FFE3E4EF4E3890143BFCDF4,1
1428,090609A85BA80DF0569D778E7BA88D4E,1
1429,09069CC9B8EDE0D753F4F1D77E1A8D91,1
1430,0907E18BD1DFFE0B654551368C86E816,0
1431,090801F340AF166BF329A1EDE299FC63,1
1432,090925C2D7DCC1AE12E291BA32CA6C31,1
1433,09092DBFDCE1119E22558F9C9234D302,0
1434,090DCE99DDFABE054972001F5131AE97,0
1435,091018AEDD94FED804A54C7B8CAE39F9,0
1436,091365B76E5DBFD29A0C775124420453,1
1437,091410DABE378FE0BD476484BEF2240A,0
1438,0917761C803B7558132482466621BCA7,0
1439,091AF9AEB210CA6C6683F69BF3F671E6,1
1440,091B746188159EAB712726EA459D8DA9,0
1441,091BAC7BB5080406B34FCE333651A875,1
1442,091D2765E36A5E64B2B242CB401D928D,0
1443,091E5A94A2C08D546277FDDD74AC628F,1
1444,091E9C5F69C1CF071BC97AF346B6FF56,1
1445,09206ADE6613EE1FB438FB5CEB548D15,1
1446,09210251C91A179FF102A34D74623294,1
1447,0921A7286AA4BAE069189E14805BE142,1
1448,0922C333F92BE206DE265029D9989418,1
1449,092409D449A99392AC2EB2FB5649B36F,1
1450,0926D0A9D1047B445673980AF3B1D280,1
1451,0928155F5A4E107C7B40D35DF8251E85,1
1452,092AD05B3C0DFD463C80FB05A402BD28,0
1453,092AD7F58D0C08231157CD7D6BA43C44,0
1454,092B4BDDDF28839D21D25C18DEE551F2,0
1455,092D2C7A71EDB22CC1E70813B326AE01,0
1456,092F70688AEF06C5C6B91214199D186E,1
1457,092FEB8EF1E0040B6C8B806D6E55FDA9,1
1458,093053AAED1441B1670EDE9D0FC282AA,0
1459,09314CF049B914F115988854202F1906,0
1460,0931B66E632BD6713E383361B8D01FBF,1
1461,0931E5C5E0205609FD6832EFE7323F92,1
1462,09349D10E50788FAB7793C08AEE98CDE,1
1463,0935B44D9397CBC28B6BE75AC94F022C,1
1464,0937578C0F1933D83E56011859788F68,0
1465,093AA0B6A9983E19FF91BE619017DDA4,1
1466,093CA7BEF5B0A7F67E8B54105B9410E8,1
1467,093CD8393A7C8227D399C60CAC3496FC,1
1468,093D6D84654F6861CE5E069A849BB7E1,1
1469,0942DE55904FBB7653FA3F50027A306D,1
1470,0946E9A67B396992350D94833D3BBA24,1
1471,094730451030EC1FB41ED1B7200373BC,1
1472,0947FF61F991747BE30729CADEDAA431,0
1473,09489A9504E150E114F6CA384DB2D48E,0
1474,0949ECA4F41CED44330D5D880F0B92CE,0
1475,094E95E6DA170C837B24B838D66194AE,0
1476,09501F26002E759F86A6BE443AA13256,0
1477,0950A2E30B105CC3B8204D68A36DED4F,0
1478,095180BDBC2E9DDE276C7ED87783790E,1
1479,09541D5C2415A6D69507B8D714791250,0
1480,0955327C9BA425235D4A314F18B3A57E,0
1481,0956412E64C176F21A72BDF74C2E937F,1
1482,09571D3BB37C01E7950B4377865B8279,1
1483,0958D613B47CCB8F9C80F69A417AF6C0,0
1484,095903D0E3902A4C4EFFA82522391DE9,0
1485,0959FED72B064445D9CBF68F8D1BB81C,1
1486,095B57FB97D49F64BEC765C594B981F2,0
1487,095F3A7B213CA2DA4FD4F25F8EBC4925,1
1488,09602469555CB356C7C63005988DD5F5,1
1489,096043EF2BC254143E0E2D48BB743D92,0
1490,0963313B4A6DDE62DF97411B8F03E464,1
1491,0963DC4A37FAAE375B20E9F08EF446B8,1
1492,0966B2AEE7EEB2533604360F5A28E86E,1
1493,0966CC1775AEE71072A5780A5F75A9DC,1
1494,0968C9E8081B1C9085F068A89777E882,1
1495,09694EB4F97A987B05AC7F2AB91040F4,1
1496,0969A33297E8A94EBF49BC55A71919A6,0
1497,0969E17477C02EB685B2AA92D1C4316F,0
1498,096C6A9885B02A184EF7ABAA08633697,1
1499,096C858B9FCED574FB55C39F2138265C,1
1500,096E736A5AC683CEAF65F050952D4F4C,1
1501,096EE61DE00806095B821CFA1ED27F26,0
1502,0976C24BDD276B915FF5D1D9B9663848,1
1503,097B67BA030D500B53CE1898460E958B,1
1504,097C4D34CFDE386F867A839BA3659D28,1
1505,097CDD2BF7A9513EAFC9DD9621081FD4,0
1506,098319D6B8EA8BCC3AF767D0DAC1D750,1
1507,0983EBFF2F95DAFB5F421DC6F5709AE3,1
1508,09852F81454516E7E0C30787F1FE5AB5,0
1509,098A7AC2DD2004DC700317C19B47BF6A,0
1510,098D2311683FCEB2FFD2E9E0B1CF9AEC,1
1511,098DAADBE96B8AE4523B210E6B495BB5,1
1512,098E93215F4EDC2D50DE0735006540A9,0
1513,098F76FDE533CDEDD7FB21F805ACF338,0
1514,0992469925DC44DC3161BA8E4B564C97,1
1515,09940AA2AEFC05445D09C57F0A54F908,0
1516,09968E16BD644B7ACF2ADA6D9EABF22E,1
1517,099812661A600F297227D298B53467FA,0
1518,099C880B33D09EE854C76C2646376F1B,0
1519,099D72BAD202A207FC44D88B5EF56A45,0
1520,099DF150FD5B120C1FD71254D5A871BA,0
1521,09A12E2D116D398CB0ADD68AAC9F2E5A,0
1522,09AC63C22766DD2F0A2F3460485C819C,0
1523,09AD40E4945A5DF1150764E3F1BAE280,1
1524,09AE0D3B583A1EF89DA03474A6800CB7,0
1525,09AE1BE2826AFF4B7EB379682098092C,0
1526,09AFBE62E53EA396F77A3AF05B856002,0
1527,09B089ABF508451A63708E5E86AB833D,0
1528,09B123B572FE8C3649A10ADF4EF5D4BA,1
1529,09B14E92335AF983BB47970108088EE1,1
1530,09B1CC530E36247959C6BB19B58831B2,0
1531,09B51C65AE828999F58F53AD35321F42,1
1532,09B5FCCA4FF2D390B0885FBA2E8D7C92,1
1533,09B690307E88216B17C90930CC5AC15A,0
1534,09B81DF5E28BDDBF44F463101563945A,1
1535,09BDFDCE39F0AB66601873E1F2D63B17,1
1536,09BE83F67C074C0D63F195542EC69B50,1
1537,09BE97CD129F6C1D61095129F8FA8ACF,1
1538,09BF1B1F1026866F8AC7F4B874EB6486,1
1539,09C2BE43478FC3E6E29855C05E6BAEA2,1
1540,09C622DE8B4B7CC27CE7EBB0F0C1FD14,1
1541,09C7DF7E7CBAB0630D495E18AEFBC8CD,0
1542,09C8EF225BDE20B1949EC7629A3B691C,1
1543,09C92C3584C9895ECF004C4D3263E1F0,1
1544,09CA018646EA39527819ECACA0E40B1F,1
1545,09CC98FC391D45E3976F213045023665,1
1546,09CD7F6737AAEC482378D47C52234442,0
1547,09CEE9BBFA16943524449792AA571161,0
1548,09CFA6271DF6CDF1570360DFCF2CA0F9,0
1549,09CFD479E0565950A058EDB4ACC0F49E,0
1550,09CFDF3FC8A55117ABA686D3D2807F67,0
1551,09D1F491943EC32A2749FCE296DF5CD2,0
1552,09D2D973EF084606BFB33603548CBE23,0
1553,09D328D75A6AA09F0CF773CB3CE97A94,0
1554,09D37258E61B705679D04AC167B37ABD,0
1555,09D61A5ED49C105FD921F8E91B5D5F06,1
1556,09D95765E37CAAF86F6A45A13C849240,0
1557,09D96E8ECD4B01E109A8EAD273E00029,0
1558,09DA4D352F5EF0D4EA5A9DCAD698CA46,0
1559,09DACC653C13B77B2187741120ACFEFA,0
1560,09DB16EA7F74E308E4FBCC5E88CB36EC,0
1561,09DB4241255013A6C3AFFD2143292610,1
1562,09DB74F4592ACAD7872B2C26FA5CFCA1,0
1563,09DC43C43DF16CC2D6789FC64FBE9F11,0
1564,09DC6B1A1E4779472C371AA0F603F5C5,1
1565,09DDFE4BC92621AF5EF21FB3566C41F9,1
1566,09DE7A694CC2FA8019D744143D18469C,0
1567,09DEE3401E92EB2536956D76ED0FFFBC,1
1568,09DF6117816D95479677DF34E6249588,1
1569,09E08D910CE0CECD5E32F346D62BB436,1
1570,09E22F9D5CB71B906A46ACD0593401A8,1
1571,09E3C720672CED460AE24BDC989ADBF3,0
1572,09E4342D2EEE10365675A5F4C503B8BC,1
1573,09E5DEEBA0737A17F57D917D89161390,0
1574,09E63ECEDC4AC658CC4E1840CD0F88BF,0
1575,09E8536F229CA6F64D3FE2D4111C46B7,1
1576,09E9185D6230C3E70013BFB93E5FCC55,0
1577,09EBE202D753C92DA09B949E315C5426,1
1578,09ECC735172F0764AFCFBEAFCE4FE7A1,1
1579,09EF553C4B186A18A13ABC922329B844,1
1580,09EFEF74C8D44EC005985BC042EC5330,0
1581,09F1ED3E0F2F362F99E4A0544082B872,1
1582,09F229D39917BCB9E9AF82BB7B637C77,1
1583,09F233B87E4FBC10F6E23B43AF50BA02,1
1584,09F27010BE7ECDB85E5C26D6B1DF802E,0
1585,09F294EF80C5EF6CCD8790DAD51C1204,1
1586,09F3C00915D062DBC534CD6351077092,0
1587,09F6EA84D4A5983829CBABC7765E9C6C,0
1588,09FB4252C57DFA5F8876E161E512DBBF,1
1589,09FC902E4908EDA31CAB2F034D33AF22,0
1590,09FFB248A2A41AC7585D27119BC9F814,0
1591,09FFDEA24A15C0B87396FDCD280B4713,1
1592,0A005ECCFC94E0532B692516F07A8C84,0
1593,0A01F300CCCE5F076858BB1DBB65E748,1
1594,0A042CC515072528C305CF7335909BC2,0
1595,0A04EB9A150E4EB1A036E6C2AA73DFC3,1
1596,0A05807FCFEFCECBBB79605BC4BF0440,0
1597,0A06ABA126E597B08A845309AF4E64B7,0
1598,0A07C5E4B08A8F1F0B36AA373F7EE12A,1
1599,0A09759D3381503FB13370A5D3AF2010,1
1600,0A0AA0D95D1D75AC35356F93EB102CEF,1
1601,0A0AF2305D781B25D896AF32CAC966BF,1
1602,0A0C83C5283A202A9B58A7A57D52D348,0
1603,0A0D3310914F4C7D6FA64462ED4E84AB,1
1604,0A0FB8055A8F608E0BFFFF11D15051E9,0
1605,0A1045215C86BA373CA7AB45F4C77F17,0
1606,0A109987AE1C319C2F7491CC98520F93,0
1607,0A12BFACD149A09C411FE809840A9307,1
1608,0A136D97E0BFD3CA11D390906D5B8EB4,0
1609,0A13ADADF6C778E75F126C9F0E799C6F,1
1610,0A14AE0FA583BB18F61650F97EC13827,0
1611,0A14C7C51C944C028CE5948A08E1BF3A,0
1612,0A1714B6EC7331BAD7FC78A5BC8529E3,0
1613,0A184ADCA2B450149C155FD1E699373F,1
1614,0A190EADB0D75B5B7136ED15FD690125,1
1615,0A1A75877B9C4E9E3FEB3542050910ED,1
1616,0A1B19CB021DD46696930C457C52222C,0
1617,0A1B7DCB53753E94573022CAFB3673A0,0
1618,0A1F6003F3A5FF91192988728B3366D2,1
1619,0A20F1B1DC8C97F1C81CB7AB57226AD3,0
1620,0A220A502F5FD41798310C3A6AF5BA96,1
1621,0A225CB04B26122E9B70AE8E048BEE96,1
1622,0A22E2A40DA9CF8993A84DCFA2900F63,1
1623,0A22FB3986306D6D1B94EC2ECFF7F247,0
1624,0A284A9FE37360D0327CAEAAA7A43BA4,0
1625,0A2894DA2A6BD7C6E871D153F14DEB36,0
1626,0A2973703CECB2619933CEA2DE77C6DA,1
1627,0A2AD0B497265AB8E58D91582A77B42D,0
1628,0A2F66CF7EA13A8996AFB6ECECFB71BC,1
1629,0A325CE438BF35909AE9A4285AF6D936,1
1630,0A32F69BB412483535D9187BC7C804F6,1
1631,0A3314690A407908552746770D8E5268,0
1632,0A3622253AB88A566BFEA82874A2C489,1
1633,0A3771BD50CFB5E9AEF390423C90A13B,0
1634,0A38979F1E1451F8EE027E68B0C04F7A,1
1635,0A3ADCC5A5BF96CCA1884D5F948A0D58,0
1636,0A3D51427A720667E4D6970D84290CD5,1
1637,0A3DA8257A057D7EA41319591D0D398A,0
1638,0A3F80017C13E21DEBCDDCC21735A627,1
1639,0A412BCA91A88766642053314C9778EC,1
1640,0A42DFA62123B47886F3FBE2EE5CB936,1
1641,0A43018A103A32559D710760771E450F,0
1642,0A435609EF6FFDEDDDB93CD4D32B4AAF,1
1643,0A47B55C912FEC57C9C82C5B45A65DD0,0
1644,0A47D94F83BA7C046E1D921CBD4909AE,0
1645,0A484AAA24F982EFB7C0ABACC5ADEBE1,1
1646,0A4B81951ADDAB91B80E59D5657AF82E,1
1647,0A4C0A2A189AC7C960A95042119B8823,0
1648,0A4C0BD8D7D6703BD9FF83A9B327C989,1
1649,0A4D2BE136F4DD0617489038F5999FAE,1
1650,0A4EB60E43FAB769D9CA5336D42D1163,0
1651,0A52A11B2CE2F543780DFE17205BEA87,1
1652,0A53748840B55BE2DD7E5740BF0E312D,1
1653,0A55CDDD25145E9A4E00ED4CD5F0FBC4,1
1654,0A5621220A952AB1DC89721834D87C97,0
1655,0A5A965481FA3078A1EE4EAD284745F1,0
1656,0A5B63D8A3648CEF8604B8077998DAA0,1
1657,0A5B9DB6AF732BC08B2ED9782F4E0D52,0
1658,0A5C9A894A669B6E35BB04F742E30872,0
1659,0A5FC70088E87312543605BE15D96FEE,1
1660,0A686A51892DD5EA1C481C2436538531,1
1661,0A686E6284151BA001D4F8A9361D79DD,0
1662,0A6A54D3B14E1D1351C027952C1320FF,1
1663,0A6B3764CF63ABC683EF83A0C26243CA,0
1664,0A6B5FFC63A8C6536E9E445E9E7BEB92,0
1665,0A6C2437A5E0B1053F51352C4A69D8FC,0
1666,0A703D9544AB3EF16AB2A0F38C19ED19,0
1667,0A70CDB0B77A0E2CBA4638475D8F4CA4,0
1668,0A734E6D4A4157E569B1513C94935734,0
1669,0A776B12962A1570C5A45763B95C3893,0
1670,0A77F4B230A2B35DDF389A3A20DBEEF4,0
1671,0A78DF9F6C7B3D26E7C43AA398919592,1
1672,0A796D64C947838D670AEE6BCB714557,1
1673,0A7B7E4A01120300BC7A6A20C5F2F5A4,1
1674,0A7E12E2C602D3FE8E8210B0C9BD9C70,0
1675,0A7F4508B62B4D5C78B4A3B775544171,1
1676,0A82176ACCD162AE668FD4A13DE81319,1
1677,0A82918BB55917D4AA867FD9D17F7150,0
1678,0A864B1AD8F9A662E1D4BA34DFDAC69E,1
1679,0A8710BF7887D11F5173787D3655F684,0
1680,0A8A049CEBD6B5FF557AAA28FDF30BAF,0
1681,0A8BAE090EB135BA00429AD0E67C42EE,0
1682,0A8BB9089D1DE5B8CDFF4140C6D8BD9C,0
1683,0A8C8C30D6C930D1281E794480397104,1
1684,0A8E06E554F74C6E85DB53604A6C7339,1
1685,0A8EEA74F36EE60613156576CEEF12A8,1
1686,0A8FE3C69EEE1172CC6FF63EC672A1B1,1
1687,0A90A8915090EBE2945545C62C5D91D5,0
1688,0A90F778F5DA2605AEA817D1CB70DCA1,1
1689,0A92635558E9AD00480D7F64D9652AD3,1
1690,0A9464FD2175EC8FFACBDEC95279A409,0
1691,0A99BC08E54E5575FBBEDAD99184032F,0
1692,0A99F17CFE28EDCA742134B302106D58,0
1693,0A9C6FA76D467C35CDB5CEEBE9C8FE84,1
1694,0A9ED839ED3AC01D1CE6E0EA8CE9E934,0
1695,0AA11EA523BE3F18FFCDB2F716097F35,1
1696,0AA1C4033EC0179732F7BDFB5016974D,0
1697,0AA54D840DF82B27514A82BDDB6441DD,1
1698,0AA7DDF47CF55883A6B5D372D04C947F,0
1699,0AA97BFC62341B98B1C5B1972F9A1A4D,1
1700,0AAA47678A4E2E4BAAE09091A8896017,0
1701,0AAD9BC0977333330660EE4AE1611274,0
1702,0AADD3383B4333ED416281B63A25B6C4,1
1703,0AAF1FC80E109F9207424BCB3C817C5A,1
1704,0AB2262995617CF3868810C1B9F973B6,0
1705,0AB2B10062F14F82BEF322E0CDDBB702,1
1706,0AB4DA80573B8135DE6DC623C7FA1D3A,0
1707,0AB5FD211E16B51722ED52BAE9D321A4,0
1708,0AB699D34BF7DB0ABB9126E55FE2DF13,1
1709,0AB7458AE60836F25CEBB1B3FEB41B8F,1
1710,0AB7B680E3BC34CA79BF4F7BF3C45416,0
