,asin,awesomeness
25702,545E642123D5C0EAB4F9230AB4F82905,0
25703,545F9DA08F04870341CC97A8B8B90505,1
25704,5460AFA63D4FA438C387137983EEADA9,0
25705,54617081DAACF4FFC2F39497A712178B,0
25706,5463AA91C68394E2059C8C0ADDF25980,0
25707,5463CF3F85CBE580941BA3490D7B1EEC,0
25708,5463CFDBF9A4500E3ECDC4EBB6A9C08C,1
25709,546539CE11A16225BA35A73ACABE6CFF,1
25710,5465DBE47DD6C49E670EF2F5C73A0846,1
25711,546605246F2F6CC7CF36DA83DC9667C0,1
25712,54667D4A54E4F1240CC0867D8D21C498,1
25713,5466E0703E26B8BF51DD99AD9A0B537A,1
25714,5469D464AA4C2DA54684E8A30816B0B8,0
25715,546B227F9A9F51EAA136BC4FC2A294F6,1
25716,546BABD5DF37BCF4AAFEBDAF68E0B867,0
25717,546E4ACFE68B3AAD77B71C40D19B10A1,1
25718,5470058C1675DD0B9C565CE61DAD70E5,0
25719,5470E310108AC4B2475189E3AFEE5AD5,1
25720,547170010824EC803A3BB490B3A0F0A8,1
25721,54720946A1B34648CDF90F860EE83DD9,1
25722,54727F74F5345D9B8888BE601855750D,1
25723,5472957FCC04617218B613447A5ECA5E,1
25724,54736FC4F5DF60466D5C32E5880E6C14,0
25725,54755557B341AD5FD1FD0D007BEA9222,0
25726,5476385A40AB448D6FB2E1527A394877,1
25727,54770E874038CA5058E7CB9192573252,0
25728,547809A0415364094CEE44D6BB53B720,0
25729,547818616FD6558B591DD13FD716B69E,1
25730,54781F5ACF48C70523B89CAC297A2647,0
25731,54793D9AEF71FE6CC879A409FA79E4E9,0
25732,547B3EFF81C43278419BBC766FFE69D1,1
25733,547BBD25934C1A67E0B4F2E126428912,1
25734,547C03297D07B41A2AF17CF0E173E6C6,1
25735,547C81891A80F03BF25233068D7E9734,1
25736,547D202584C35790AE133A8033E37B88,1
25737,547D2769C45DAB73785FF6D0D743D951,1
25738,547DD49A193D7004C923860023197907,1
25739,547ED4B972CC6CF1B4C3FB771EBF022B,1
25740,5482AC504B74AEAFA6FFD80605E5F734,1
25741,5482DBC5BFB6F39877DF6D396F23AE8B,1
25742,5483A398F2C91F0C9B63254C55B0E223,1
25743,54846614E5AE8CA06FDB07B5C10DD71D,0
25744,54846A7BB9FB1714891522CA948056DA,0
25745,548497781770DA59B485C69ADE1E3463,0
25746,5485A00B33DDDFA986C263F123512B61,0
25747,548658B5AC4202633D0AB51A6ECEC1D9,0
25748,548698304DB3374931D928E0B9EF5EA0,0
25749,5486C60E8CBCE1330B84F82BAD9CD59F,0
25750,548816C4D1C5C1F697E8904136239432,0
25751,5488472C357D513DB2C732DD282D245C,1
25752,54897D31B29B93C960DBF130CC6B31BD,0
25753,5489AC3B44733606089F5BCD05DC9EC7,0
25754,5489AD4E903085038DE61F6976D6FDEB,1
25755,548B8B8CC2B3BE440E7BF2B39D646944,1
25756,548BBA18E0DB0B51FA37A3C17DC345E4,1
25757,548BE86005B3728719DCC4D64812D0C9,1
25758,548C33CFD01752EDF08A2D70157ED303,0
25759,548E2BC00D45EA4425BDAF2D9ECF5B05,1
25760,548F1E22149C055EBCEA39A86E7B180F,0
25761,548F91B3799BBDBA6A5233B661B58A40,0
25762,5490D7C399F9B6372522459DE868CD5C,0
25763,549240EF6BC3EF2E81A4F37F8F1CEFA9,0
25764,54924342A65F0B0F4A2AF12298968F1C,0
25765,549336E41CEBE505E2F48F3BEE2503C1,0
25766,5493510A0D9AEEAF3A7BF4693233046D,1
25767,5493C4CDB4F6D078A449F4AE283E2DD3,1
25768,54952FC987E664B7C465BB4BD3A1B76D,1
25769,5495520F54CB5547C23E0E2717C69E50,0
25770,549627268F72902E61955F16639B9D90,1
25771,54966AFB3EBBB3B661E2670CE0D5901E,0
25772,549874477B866844C1E96725241E2514,1
25773,5498C47684F7AADED9ADB62CB767D6A8,0
25774,549BEF8CE73EC8888CF278B8E59F1F46,1
25775,549C4AF6B8BB0DAF7B9C601D477D5050,1
25776,549CA304A7280319FA64B200FFA888A8,1
25777,549CC306AA31C4D59BEABAEE41BF3F31,1
25778,549D664E85ABCE63F75761BF47D0663C,0
25779,549D92C789B9F021CA538B606C974AF6,0
25780,549F053F5C7C402AED752DE3BAFB8EE8,1
25781,549FE1EAC49BA2F39EB1B8D5A1180F77,0
25782,54A06A29C0B064F9C40B1E7827A07A49,0
25783,54A10CC9E39B8DC53F33C8AEDDCB3779,0
25784,54A14C52BB5065A22CD8DB31D41554A7,1
25785,54A1577269A2E51F386EC8BB44C28B03,1
25786,54A228283423159A47880B116645B23E,1
25787,54A26A85E5A3DB9ADA70E11B0EDCEDDE,1
25788,54A363437427C1D45005005574B5BCCA,0
25789,54A3908273167EF98BD4B3864C87CEED,0
25790,54A4383CAE3FC9A3A4857552D783745B,1
25791,54A51443D0048B89F1685B2CF9B9D31F,1
25792,54A59AD9BF829CDB796F05A16B374CB2,0
25793,54A6377D8027004D03F4C9089EEDB2D4,1
25794,54A65E3E9C2DB05E868FAF7AE639EF98,0
25795,54A703D823D79BCF3E78993049B5F567,1
25796,54A7233D8F867F0C2DC019D32D34DA26,1
25797,54A72ECB2A6687DDCBF6E364DD6771A6,1
25798,54A749CE3211AA074246660629346820,1
25799,54A80B502FDC0C38739D50FA33847A5D,1
25800,54A9512B0683983573F735B11518C7FD,1
25801,54A9D684928614CD719CDE52CB034FBE,0
25802,54AA70379755CE3D47D1E99BF66CBF46,0
25803,54AA9BF99329AEAC6E12273F2AB403EF,0
25804,54AC8795C5C109B7C1E4AE842652792C,0
25805,54AD2D4959B62F5C0D9A2B85AAFE8EC2,0
25806,54AE05BAADCBE7323493A8F8EC367BAF,0
25807,54AE30C8EC3D3BAC72FA4DAC928AC480,1
25808,54AFD369DB6D7DB2C49BD523D890E3DA,0
25809,54B0A2AF5B229B5ADCE05BF96B6361B7,1
25810,54B0BB1312E45487A210ED3CC1A80392,1
25811,54B18BCE380060BCCB88E7CC9D02DC7B,1
25812,54B1B0DE350A6CDE3E209EF1712CD930,1
25813,54B1F2414587C073FD11754884CC1D70,1
25814,54B2876B984673B5C08DBD22D7ACF419,0
25815,54B2C7D937500E9B3076B51D21A3314E,1
25816,54B3887CD943CD0F1139B249E381960D,1
25817,54B446C63F8827AC8564524ABE586B76,0
25818,54B67457D2767F61C813462BF90EFCB6,1
25819,54B6A588B52DC40F448BD960E1892227,0
25820,54B73D887C3A3017BC25F68DD074C6B8,0
25821,54B7F2FB5C5EB074A0B3EF0854AC0925,1
25822,54B829D91255E5AC88A1991D65E9E994,0
25823,54B8A11E4E7C299516070264B64301F8,1
25824,54B8CFEBD9FA612136168FCB7D97F3DD,1
25825,54B92678C8F42821FDBCD882FA21995F,1
25826,54B9283493C04062FAFD32961387006A,0
25827,54BA10D677C99C7BC2EB215035B54C2E,0
25828,54BAB80EF466826095E510510A2B7711,1
25829,54BADBCAD7707CEF90111FAC8B6E6209,1
25830,54BAFD4C74A11546AE0217AFF3D17E86,1
25831,54BBE4E1BD4272411C4EF516726421E9,1
25832,54BCF789EAA48531217EC769D020D260,1
25833,54BD2A6203B07E2DFAC51D8B74AD1244,0
25834,54BD768E31C9365ED91E1083C843A50B,1
25835,54BDE1A8E8FDC0EBFE38061E3DCA4D26,1
25836,54BE371C1B0DF65039E0C3879E83A19E,1
25837,54BED0F2509F5003EAAF64FE47684DD2,1
25838,54BFCA38CE38F4969C81DB5F53556B6A,0
25839,54C030FA2D0925EAED59A0CB33409293,0
25840,54C0490009A254A9FAB6E7FDBB0EDF74,1
25841,54C0524F66305E2A6F183B539E5433D4,1
25842,54C150C97338879C20309D1E6AF7AD2D,1
25843,54C17117F4A40723C00DF9E58D70F214,0
25844,54C19CDD3646176F34E57BC6BD4CF004,1
25845,54C2654C5C9A603600B4E0FB29200DEB,0
25846,54C2E18479C17B5D769AC5656FFA730B,0
25847,54C6DBD30203C557DB1C385242C2A9F9,1
25848,54C7B8B95179F9E34B14F3BA0AFA4D8F,1
25849,54C8091B6A970ADE17EE033CCF3CEAEC,1
25850,54C89BF32790CED944B62DD4A99A6FE3,1
25851,54C9452D323408A53D88172D64CB4C42,0
25852,54C9BA60C41EAF44D5DF98A66C6E3972,0
25853,54CAE01231DFE92B1AB455D0C2438DE9,0
25854,54CBA17596ABA2F3F0A3FD01ED669B79,1
25855,54CBAE1A05744A738D29E2937DF132CB,1
25856,54CBEE0AC0395720E6672F5F9E98903D,1
25857,54CC59CC6A107E71290165F8A8F5FF28,1
25858,54CC899687E0C0F332A7832307B5465C,1
25859,54CD9CD9BC111FAF6B3C0B3C53E34B64,0
25860,54CE2DCF7C4B1001F32B3F7AC229CEFA,0
25861,54CFF5B54F0C24DD973442FBC8A8CA32,1
25862,54D130CD6CD05D67126E0A17C1AB0786,1
25863,54D7367ECB8127CECC31AD591788B9C7,0
25864,54D89A03E8592AEF0B19769E4175F58B,0
25865,54D93B252615DFED2D921538ED56BCB8,1
25866,54DA036FD8693AC20FEF7D243E8D5549,1
25867,54DA42D82D1A330CBEEA75C2834BBE08,1
25868,54DB4297E91AFA1BE5590F63A944A3D2,0
25869,54DB613B878D3584DA9D08C47AC49CE2,1
25870,54DB74BA70B406F8C1850E3DF5ED2220,0
25871,54DB830548E8C255FD2E941D9C446260,1
25872,54DC4CD9D3A5EEAD6D93E6AA0B5A87D9,0
25873,54DC89255664F2346DD1D2C94F040B33,1
25874,54DCB6CD7B3052B1DEDC974E1D41A1C5,0
25875,54DD0088EFAD9091E734FF8695ACD3B3,0
25876,54DD0FA4244AC4E47C1B300DE53C08D3,1
25877,54DD756879DF6B463A618F693B755DE1,1
25878,54DD9F9C85D7D5B478ACE5E07AC40068,1
25879,54DEAD4DEC3935B52FAD069BEAB09AC5,0
25880,54DEFC0AA11C4DB37BF9EE2B5F43B3F3,1
25881,54E0A0CE28C46249D9A0B6F7872DC733,1
25882,54E0BE0E2614ABEF61305183592E9C92,0
25883,54E3485692B1E9A0DA279B0CD2C63039,1
25884,54E403A015655A75F6CC78130DFE0593,0
25885,54E60479BED1C25B1CF981155C8150A8,1
25886,54E653BA3B9047A80C9565726B3ADF7D,0
25887,54E65B35672E356AC023B255D98F7CF2,1
25888,54E65FA36342CCCB99EA3899AF19CBC2,0
25889,54E692D028452C43B4C08FC9E90734B1,0
25890,54E6D8D3223D5B615D822A50566BF693,1
25891,54E70B2CBDBC2B2AEBD791F0884F2728,1
25892,54E8F33788941EC51B309F81F10634C5,1
25893,54E934B3F0AA7F1F41ACEB361D056871,0
25894,54EA130F3E4AAC66C451FF8A4C27675D,1
25895,54EA4B75BEEA712EE3EA8186D0188132,1
25896,54EBDEB0931EE61053C82A8C953BB3C3,0
25897,54EC1021335E638853E1131A0F3F03C5,0
25898,54EE0B9FF131B997C904E8B2A9FE79D0,0
25899,54EE45ACFAD380B506933871D276EEF5,0
25900,54EEA55C453BA7C8812C40E980B37DDF,0
25901,54F0038EBB55B351E40249003BCCFFAE,1
25902,54F024D16938CC198080C4BACF3CFBB3,1
25903,54F0610A29AF20FECF40AF22FD21853E,1
25904,54F1409451F405C8742F5E292750A1D8,0
25905,54F278CE14A118CAB9A0029EF162E1F7,1
25906,54F2A2B87911522B55762B6F13130983,1
25907,54F30C1B6B6EDE6E4AAE8EB2C84A2B86,1
25908,54F31A096DE31F52053564D4549FC221,0
25909,54F35979D3844FEBE1FB6C3337CCDA6D,0
25910,54F49DC75D05B19054D3E8FF943442EC,1
25911,54F4CAD2DFCC8A35F43F0F1914F68265,1
25912,54F682F0BD128A7AB86A00D0ECFE11CD,1
25913,54F763A1965C7C2C33098C06904464E8,1
25914,54F7C9CA7515F75DB0FC2D51D479BABD,1
25915,54F7DC01A2F08E961A7B3CC78B89B7EF,0
25916,54F802B394AA2D17A435E453E2E9D7BF,1
25917,54F89F2C51CCF6EAB92BB1313DA86303,0
25918,54F8A17D3BDFB50A8970D6544168006F,1
25919,54F8C97C799416B07736821A3EFC069D,1
25920,54F8FD97B9333BC39468716558F86BD9,0
25921,54F9AFEADE258903F766438DA02D6663,1
25922,54FA870455A61A2400B1DFFB059DC563,0
25923,54FB5683E03DCA5C807346BE0FB9029B,1
25924,54FBD82D5443052769E024D13898B8F0,0
25925,54FC8A7928266709EFDFD183392893B6,0
25926,54FD84AB8F7F2521EE5CAD33CD8F25CB,1
25927,54FDE9E15745B39CA1AF61A6E5AC2781,1
25928,54FF3347A506216B4A3B30C45E91E274,1
25929,54FFCB32BAB493E387BE4BD50AEB02A4,1
25930,5500763AA2567A09C18C95FA6C2F1872,0
25931,5503BC465F637F916A3A9CEC4A13A588,1
25932,5503FF1048FCE9423E7C01D4C5A226A8,1
25933,55044F95AB044360C71A9643BBBD4AF8,1
25934,5504A7B321948199BC85A68D490576FD,1
25935,55058125155DFD8C06E0D84C2667CF3A,1
25936,550695DD4CD6D82C32160034EA7392FB,1
25937,5507128CFAF2D8C135DDC7FB282BF4E0,1
25938,55072983DC7649BAAA6F9D630A497232,0
25939,5507A3EA7D87B84B6BFA4FBDB1B64555,0
25940,550892426C8CDFDDF7F87C99D581DFD6,0
25941,550991E4EA049B0B5FD305E935B982A6,1
25942,550BD1F53D53503D292432037F110E49,0
25943,550BE34B7C5397983DB2066C648D9F72,0
25944,550FAB71BEE21BBDD591CF30B7264E58,0
25945,550FB7870158FB05D7ADB5D8FE3E60E2,1
25946,550FD4ED82EFAEFA8FAD934934AE555F,1
25947,5511C52D64E64C9FF09F916EF9DE5A1B,0
25948,5512050DEF000D3395764444BF6ED1B9,0
25949,5513099616C3AF936EEFE031F55801AC,0
25950,551385143EFE3A75D796761235C11491,1
25951,55140E7D80953FBA51CBE2349559428B,1
25952,551420CA97AA786E807796592841786F,1
25953,5514467A605BB6AC2C30F2FAB1ACC5DA,1
25954,5514BB8DD1A0CE2C89F2D0F912181BB5,1
25955,551539B3D624C9C4F0087FD92D92E10F,1
25956,551946A659150C7D044EE5087A627ED4,0
25957,55196FEB8CE983B6739A68B83F90BECB,0
25958,55197C7CE5CD4616D7052F304C762DC0,1
25959,551A21A12164CCFB79E81A8D09485F5E,1
25960,551AE43910DB91FD61B5C98B59ABC5DA,1
25961,551BC3163542171BC0816C3A850A2B1C,1
25962,551CCF83A5DEA08BDB2204970C0E1B39,1
25963,551D0EC193A1ACEB1319782F1F19AE97,0
25964,551E0DC57F0C5FE0E38BB41EFFEF40D2,0
25965,551EAD0125AFD41294F6C4590E4B9517,0
25966,55227ACAB2E6D63936D124C7E580E014,0
25967,5523684870303D544289C9EF4BE36735,0
25968,5523D2488A4865F43AC17E617185D135,1
25969,5523F42ECBB4CA3F7760A0443DC2F6E8,1
25970,5524AB58845A2795708DB7E6D9CFEA02,1
25971,552551CE6815635AB7D5E353083CCF35,0
25972,55259E3A20E7E36076416D0BD7E4E0B2,0
25973,5525A162FA0730D51D96F3185743992A,0
25974,55267B45CD9FAA1E167DFFBA6B4C4C8A,1
25975,552713EC876F86380A3F3525796588E1,0
25976,55286B4BFF99D5EED1BEC71D0E10A7C5,0
25977,5528EDC0BA14221267610AB034DA0F21,1
25978,5529BDA4A8497E62BC4767732536503C,1
25979,552A262C10459653A7B10750320CD45D,1
25980,552B8E1964D87632FD0BAB495BE40B21,1
25981,552C038C5A824633C85EC9F509B1F785,0
25982,552C96D14051E87CB5C1DDC3BF1F0C60,1
25983,552CE31AEE99D0845E57B0A6431EF50C,1
25984,552D2BAB14E4A852B84ABCA5CF88DD3D,0
25985,552DB3F40182DC4507503F70C8292EFB,0
25986,552E9F0CAA809A209DF84530F5E9B992,1
25987,552F08FF45D8CCB9D4234141D7072656,1
25988,5530B65AD71521B4FE13389E22DC80B5,0
25989,55318B1A72E5F96FBBD327620EDBAF9B,1
25990,55323CE2A1342A8843E282BE353FD3C3,0
25991,5534D7DCF2A728B2BF97EA538A92206B,1
25992,55359F294D517F59A36A0EBDD12895D9,0
25993,5535D69A11DF035D53643AADC674A70B,1
25994,5537691E351F65C53CCDEB607B8146D5,1
25995,5537CC53D5662C0956C61CD3FA896441,1
25996,5537EBDD5CECB04A793B9B6278E44A29,1
25997,55381E8050C9062C93A08A844542EC9A,0
25998,5538A10E081C839008B83E05A1A3DB65,1
25999,5539E8F56B30493E5508CA8DCBBF3CC3,1
26000,553BD7601088D9466A92542D85C8612B,1
26001,553E51D7B884B336FA26C5159199F983,0
26002,553FF3C392C3A1A875848596E6D7484B,0
26003,5540948364476E19B204EA3BCF0DC1DA,0
26004,554229B0DC9E455A1014AD2A91B13718,0
26005,55436661DB3C6CE9DCAB1B0FFAEA04E9,0
26006,554571730F71C6919BC7F22809680E59,0
26007,5547BA2469F5E1E2E150F4DCAC397C7E,1
26008,5549746EF59EEE154B39150F660F8B99,1
26009,55499D4014255372DAFE102587862F3B,0
26010,5549C8B3E4DFDC588B0DDFCBAD8CAD24,1
26011,5549D587A43608524041A189A0A8EEA2,0
26012,554A63D8E16A850A980E26097F1C7D82,1
26013,554BEED818D1A12C1A7AABC79EAFF4B3,1
26014,554C87FC1E80770CB5DC989E6433C434,0
26015,554D9C40EAA1847AA0292153B3A423F4,1
26016,554E01585488A66ED1BAD8EFD5BC2D56,1
26017,554E5592336A8D40B2A0AE40ACF7B0F8,1
26018,554F0DDC51C461D69868CE569E2A196A,0
26019,554F6FFF95EAD3DE60092773F6EF119C,0
26020,554FCE4FC4C99CD3F8FF542282C31C6C,0
26021,55502997E4A6E0D9C786E4D7120245C3,1
26022,55522939ADE69B4182618FB81F293DB7,1
26023,55532306AD0F1F0F45B14F29BB6E6C5E,0
26024,555358B84A6DDC9D4BD9966933A40578,0
26025,555383BFCBDA38092156C33B943DAC93,0
26026,55544EF987589F2BE1BF2D955F4F72CB,0
26027,55546C7863698C1DF3E0A679E7240B9E,1
26028,555663950241318BA414FA8DDF2D5BDC,0
26029,5556C43E1ACFCBDF3DA41A8E7ABD1DA0,1
26030,5556EDBBD7A91A38D98CAA8BE2F73A3C,0
26031,55574A8266F6E73D71AEF1DB8B8D6DCF,1
26032,55583A3F4BB234AEFAF3095D8CA70A44,0
26033,55584599AB746350DD5C5A64E5AF34EE,1
26034,5558CA4CFD8B58B360031C90F0A77101,1
26035,55591582987CAB00BF17DE30CE019D4B,1
26036,5559DFAECF4D6137182F25A761E09479,1
26037,555E841AC4FB1F61F6E0E15D9B38BE10,1
26038,555EF7672A8BF2C011B5243502508E2C,1
26039,555F07FC6DE5992328A916D0FB3EF940,1
26040,555F2F41C0983C7D640726F2C5C8ACA9,0
26041,55604A6C71AB5C4B7EAEACACCCEC484F,0
26042,556087074964DA6C170E1D17B64A1BDC,0
26043,5560DF6F8159F3FFDBC77B1279534296,1
26044,556137F4F697928271F8DC85DF9AAAE3,1
26045,55625424393517BB0A6C1CC11B58EAFB,1
26046,5563C64B5D7190A1411283AE123CDB80,0
26047,5563D5CA5AB85D0BFBD4340442B7CF39,1
26048,55658F030196EA35BB23F32E71966053,0
26049,556619EC679AA45B0C3B1FCE7CF71BCF,0
26050,556808F02E2226332C0A705658CDE899,0
26051,55680A99B4201A3F532A64D53A64E76E,1
26052,5568607C93A88DB69C8BE71D8BF59998,1
26053,5568793CED65A691D71447EBCABFB137,0
26054,556C0B81C0B654751D7343A30F251F2A,1
26055,556DAF65514A418D7E7A197F9DAABD38,1
26056,556E6CDEBD1A5B4188044BA109C9F0CA,1
26057,556E7B04A75C2D3708239227FD0BEAB1,0
26058,556EC6BE13F2E58DAB0E7DED515A4192,1
26059,556F2D8C3DECC578AFA5B634D28A4E94,1
26060,556FC3EEE48F5EB23A70F388C445C072,0
26061,557072834FBF5BD08355016726A52F34,0
26062,55715F9ED73C46E0C750DC0545B0885A,0
26063,557287D94A472674DCC65E1B7FBD27D1,1
26064,5573B9DF47634BE0BB8D1C9487F634AE,0
26065,55747D838C6572B9EC44C296DA6909C8,1
26066,55757B0D55073A9895E961C0D37E45E0,0
26067,55766035092B0762AC738AA2F05B414C,1
26068,557780A8A7629362D94BED145E1DC3AF,0
26069,55779E75B951B3DCA1DC075B06940FED,1
26070,5577C138415F5581F3BEF73F52F5830F,0
26071,557851FF8E083548D0E43296631D9EFC,0
26072,55787EB0D238DF1425459ABD2FEEB62F,0
26073,5578B693CC6B520F8B3FDFAAE1F36138,0
26074,5578D2899FA2DE7CBD76591F6A55B607,1
26075,557A0A897FCC388BF339AC665FADF19B,0
26076,557A1CDCC6E152FAB14D5A362D3B325C,1
26077,557A7D47266ED8450261BAD5554FCA23,0
26078,557B7CB5D5CC0BBEEE6323426C1F1893,1
26079,557C05D400EB27037BFFD26A6FFABCD6,1
26080,557CAA1BF8204BA1D702E864325B6204,0
26081,557D9D9B76B35D0FA942C33E280EC927,1
26082,557DF07BA7531BA1B74FAE2577CA9804,1
26083,557E1A17C85CD1AF2D7617E8FD85BD0D,0
26084,557F4E671BA68687CF11E19C8AF2AB9C,0
26085,55806C76602D98347CEF62B0365A6C77,0
26086,5580EABEE1F594C6E03DC02F3FEE9644,0
26087,558147B67043F3EBC3DD01A0A4AAC6F6,0
26088,5581E375004FD83B5273C1E9ADC30864,1
26089,558247F69043DA426BC42CC7887BA06C,0
26090,5582BC85F83D51EB9C82FDF20C4AEC44,0
26091,5584FDCC7C6D2CE1386BA645C727B3B8,1
26092,5585091DB2F2C2A73DDA3EB8D1BF7CE4,0
26093,5588A8FADEBDC1F948C27C8DE31465F2,0
26094,5588FA24D73D9431F17B05E4A8785E0E,1
26095,558964DE3B8D54196911C569070951B3,0
26096,5589AC9B317DE7F1712BC89C08B2A5C2,1
26097,558A986FD8342C77A05D4638D7B977A2,1
26098,558B1239B6C099CD3A27400C74CCAB5A,1
26099,558CB90095D0B4D82E884481B6E2BB66,0
26100,558DDE6E67642239F7DAFCC6A36864DF,0
26101,558E03B4A20465481505F5AB1B93CA3B,1
26102,558E65B5E0DCE3EEE2C000B68371F233,0
26103,558ECB46424484E9A04ABCF3257CEA4B,0
26104,558ECB5F95777278220C434FFB970F26,1
26105,558ECCEB47621D5529E496E005BA5B64,0
26106,558F49336E46502515D29CC76229047B,0
26107,558FA32FD4E9D6195667BAB11E8C41B4,0
26108,55900CD1729627A40D0959DB2E2345A3,0
26109,5591305E3CEAB794BBD0505C407DD8FC,0
26110,55925246C2573E78E7276831DD04AEF8,1
26111,559361AE1BC670ECCD5B2A13C569C196,0
26112,5593644F846329568ADB1A04B6E541A7,1
26113,5593B33D8DB18D9E284A120C7A91E861,0
26114,5593FE3F8F198C2B38CEADC3D2A79C73,1
26115,5594B045CCB20DB1F4893AC7CFDE2C15,0
26116,5594E6FEBB7B8BCD348EA21DCDB84C8D,0
26117,559544302535A5E785F2623E479A2FA6,0
26118,5595A6519EBF09ACAE2325A47F0FF70D,0
26119,55966E9CAF2D262A91A661EC46EAFBC5,0
26120,559688CE479FD29A0144EFE035839792,1
26121,5597EECB18EB5AE40C5A612012419526,1
26122,5597EF53CF8D0003087265B5568D80D6,0
26123,5598847BB1414452ACDB5F62894D3038,0
26124,55990EB225EA07375806B22C502AFA74,1
26125,55992184AF53632C233429CD956F9C5E,1
26126,559940DFC7D1F98BDA88FA407D8363A8,0
26127,559A5330A869E84D07D13DB216466333,0
26128,559A92FD374FFF7E2859A897936D41EE,0
26129,559AB2E3B28C79C9A5A1A0EF44C87186,1
26130,559BCF5952F5720195D660FC54BE2806,1
26131,559D5803036176FD1AF9B5218A187770,0
26132,559DF58EC74217C63042253CDB9D3DFB,0
26133,559E29B4C011FC4D346BFAE6B8318F2E,1
26134,559E7A1E3F395A5913A8591A3C7FE34B,1
26135,559ECFEB722BCA7D6F6672F5EAB7A77F,1
26136,55A23E02472C4D1BCBD776302BCA1685,1
26137,55A3EF59E5E7B0E1761E6B94BFF90208,0
26138,55A408A426576A27CA6B81E06D830695,0
26139,55A456AB7FF1E5C2A218BBF83035586D,0
26140,55A45C826A0105F8A4E7EB2F4FA9B34F,1
26141,55A45DE0B99CD1D64290412050AC6243,1
26142,55A50075E97C15D975808F41542B416C,1
26143,55A51E689B50E0D2100F26C62A04A459,1
26144,55A62BEAB0AF1A30002EC7A33E207EE4,0
26145,55A6B86B162FE313564DF8784D23E7AA,0
26146,55A77B8E10C705812E84CD651C7F3D79,0
26147,55A79FC72CAECF221564DE763D6232DD,0
26148,55A875ABCD90957C249CEAAB281EAE40,1
26149,55A8A211BEDDE69CD5CC8CDA1FBA7D73,1
26150,55A8C2D392381DBD2789576655DF28F8,1
26151,55A93306640D06194555DEB916105913,0
26152,55AA1DE7FB7C5D1BBEBE84F53A4BEB58,0
26153,55AB49B8FE1C9286FB6E99036D65E1C0,1
26154,55ABAD5777C404BE0C4842D685226578,1
26155,55AD22CFB07EE7D5F5B308A7D4B2C4CD,0
26156,55AFF8F7B6DAFAC879C351739B756143,0
26157,55B09AB0AABED91944842EA1EC1A70D9,0
26158,55B1F8B98DF6B20D3320D984A9A96627,0
26159,55B59BFC757DAC533A3AB0BE6B2754C4,0
26160,55B6567F4184369DF510F32719809384,1
26161,55B6C1B1FF51793DCD40FB0608435409,0
26162,55B71243FA4A0CC4D3440941511C1DAD,1
26163,55B72271E99AC84126923B63BE18FF55,1
26164,55B7289352916182668E77D5B13BD3C4,1
26165,55BB515E0916B1A99AFA4F8DC71991F0,1
26166,55BBC5735B1C89CAAC7FF6B680384992,1
26167,55BC0F0BFAC754ED2A17F5CFA6FBA9EF,0
26168,55BCC6157798B9AE12CEA87BEA4841D0,1
26169,55BD9B5B2EC862A6D8DD0BB0059622C8,1
26170,55BDF7CD913214037DD13F99DFE1C183,1
26171,55BE2C0DE5186F41F4102AC22FF8F7D3,0
26172,55BE70EA307938B52E6E695A2B1CCCE1,1
26173,55BEBCA52812F16307343C61A236A7FC,1
26174,55BEE20D148C6BE21F81E9C230EEAB7C,0
26175,55BF889FEC2C78C68FFFBCBC55618A8B,1
26176,55C09455CD00FC958F156AF1D22C22EF,0
26177,55C12297A2F746A3D494CDC4F01E9D01,0
26178,55C32D62B877A9164EAF32BE48A1CA16,0
26179,55C36C818D8E25BDD5C35D3453A028E1,0
26180,55C4C5AAB1F0B4AF6C48E29AD21023DE,1
26181,55C4D13EDD6758DEBCDD3582D726285B,1
26182,55C503C76304B08C9B14BDED9EAFB207,1
26183,55C53779B514E54A2E7C5F70F11E2AC4,1
26184,55C822ED50044389D5BB66EB59BE4183,1
26185,55C9C8809A0DEE3FB81817EC0903025F,0
26186,55CA520A076DF85E65DB29FE1631D077,0
26187,55CB654DB1A1072ECDE2F9CD240D03E6,0
26188,55CBF0573A0392DD5597FCA4D230ECFF,1
26189,55CC798226282A4F048ABCB143A02974,0
26190,55CCABCA9251848474B8A1C7387F882F,1
26191,55CCCD253923ACC3F2B69D2B36B93847,1
26192,55CCEDA9AD19B51E9805E7961251CB78,1
26193,55CE689D0D000492EDD7E0E18FF5E944,0
26194,55CF3C623507F00D1E57521048D53162,1
26195,55CFBA9C8BCF31A8505AF3EF3B42796C,0
26196,55D126B0C10322EBC256220C46ACED49,0
26197,55D358EA76416A41522A990016135AFE,0
26198,55D50DE934EFC85818EFD6FED644676E,0
26199,55D6657EBC41CF5CC24682A87560C726,0
26200,55D6D4609F680AC020D15B0CF4990E2F,1
26201,55DB1C261621ECADB13E578D17CE08D2,1
26202,55DB6130F4789118D65C89336D1B157E,1
26203,55DBD04FA0A88B07941FF1A2930873EC,0
26204,55DC1DBFB35BA168D042ACA876FE7C64,0
26205,55DDDF31435D4D07BC8F11AB6A72835D,1
26206,55DDFD8A3E64D91B90A126FECCF23DE6,1
26207,55E0D6785D1B5EF57FF937E17DC0796B,0
26208,55E381F3733E802FA63397902EE5BFB7,1
26209,55E6929E6D414D39F6C8E6818C6E563D,1
26210,55E69E75B1E14238F5FB3D4EE4A98192,0
26211,55E831FA4E751FF13B7E63C8ACED2027,0
